#EXPORTTYPE:DATA ALL 
#FILE:MoC desorb Ar 1000C 20Kpm.ngb-sss 
#FORMAT:NETZSCH5 
#FTYPE:ANSI 
#IDENTITY:desorb 1000C 
#DECIMAL:POINT 
#SEPARATOR:SEMICOLON 
#MTYPE:DSC 
#INSTRUMENT:NETZSCH STA 409C/CD 
#PROJECT: 
#DATE/TIME:06.07.2017 10:50 
#CORR. FILE: 
#TEMPCAL:TCALZERO.TCX 
#SENSITIVITY:SENSZERO.EXX 
#LABORATORY: 
#OPERATOR: 
#REMARK:MFC 2 S.P. = 60 SCCM (Ar)  MFC 3 S.P. = 20 SCCM (Ar) 
#SAMPLE:MoC SKN 2-14-3 
#SAMPLE MASS /mg:80.5 
#MATERIAL: 
#REFERENCE: 
#REFERENCE MASS /mg:0 
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3 
#SAMPLE CRUCIBLE MASS /mg:166 
#REFERENCE CRUCIBLE MASS /mg:0 
#GAS 1:AIR(80/20) 
#FLOW RATE 1 /(ml/min):0 
#GAS 2:ARGON 
#FLOW RATE 2 /(ml/min):60 
#DSC RANGE /µV:5000 
#TG RANGE /mg:50000 
#TAU-R:--- 
#CORR. CODE:000 
#EXO:-1 
#RANGE:25.0°C....1000.0°C/-99.0....20.0K/min 
#SEGMENT:S1-3/3 
#SEG. 1:25.0°C/20.0(K/min)/1000.0°C 
#SEG. 2:1000.0°C/01:00/1000.0°C 
#SEG. 3:1000.0°C/99.0(K/min)/100.0°C 
 
##Temp./°C;Time/min;DSC/uV;Mass/%;Sensit./(uV/mW);Segment 
975.96149;101.84000;      -2.92592; 84.79503;1.00000;2
975.96319;101.86000;      -2.92596; 84.79503;1.00000;2
975.96379;101.88000;      -2.92391; 84.79503;1.00000;2
975.96246;101.90000;      -2.92225; 84.79503;1.00000;2
975.95937;101.92000;      -2.92220; 84.79503;1.00000;2
975.95644;101.94000;      -2.92253; 84.79503;1.00000;2
975.95559;101.96000;      -2.92194; 84.79502;1.00000;2
975.95634;101.98000;      -2.92070; 84.79502;1.00000;2
975.95706;102.00000;      -2.91990; 84.79504;1.00000;2
975.95694;102.02000;      -2.92014; 84.79508;1.00000;2
975.95686;102.04000;      -2.92100; 84.79506;1.00000;2
975.95771;102.06000;      -2.92186; 84.79492;1.00000;2
975.95883;102.08000;      -2.92128; 84.79485;1.00000;2
975.95879;102.10000;      -2.91737; 84.79516;1.00000;2
975.95712;102.12000;      -2.91036; 84.79570;1.00000;2
975.95530;102.14000;      -2.90449; 84.79538;1.00000;2
975.95479;102.16000;      -2.90383; 84.79325;1.00000;2
975.95512;102.18000;      -2.90682; 84.79032;1.00000;2
975.95480;102.20000;      -2.90898; 84.78861;1.00000;2
975.95331;102.22000;      -2.90780; 84.78882;1.00000;2
975.95210;102.24000;      -2.90464; 84.78903;1.00000;2
975.95258;102.26000;      -2.90121; 84.78732;1.00000;2
975.95444;102.28000;      -2.89856; 84.78439;1.00000;2
975.95644;102.30000;      -2.89738; 84.78226;1.00000;2
975.95769;102.32000;      -2.89760; 84.78194;1.00000;2
975.95806;102.34000;      -2.89770; 84.78248;1.00000;2
975.95754;102.36000;      -2.89624; 84.78279;1.00000;2
975.95658;102.38000;      -2.89424; 84.78272;1.00000;2
975.95588;102.40000;      -2.89396; 84.78258;1.00000;2
975.95592;102.42000;      -2.89645; 84.78256;1.00000;2
975.95668;102.44000;      -2.90028; 84.78260;1.00000;2
975.95801;102.46000;      -2.90387; 84.78262;1.00000;2
975.95908;102.48000;      -2.90645; 84.78262;1.00000;2
975.95869;102.50000;      -2.90766; 84.78261;1.00000;2
975.95659;102.52000;      -2.90763; 84.78261;1.00000;2
975.95435;102.54000;      -2.90744; 84.78261;1.00000;2
975.95357;102.56000;      -2.90815; 84.78261;1.00000;2
975.95418;102.58000;      -2.90977; 84.78261;1.00000;2
975.95529;102.60000;      -2.91175; 84.78261;1.00000;2
975.95625;102.62000;      -2.91360; 84.78261;1.00000;2
975.95688;102.64000;      -2.91484; 84.78261;1.00000;2
975.95707;102.66000;      -2.91509; 84.78261;1.00000;2
975.95670;102.68000;      -2.91450; 84.78261;1.00000;2
975.95567;102.70000;      -2.91348; 84.78261;1.00000;2
975.95407;102.72000;      -2.91239; 84.78261;1.00000;2
975.95239;102.74000;      -2.91144; 84.78261;1.00000;2
975.95111;102.76000;      -2.91081; 84.78261;1.00000;2
975.95001;102.78000;      -2.91037; 84.78261;1.00000;2
975.94854;102.80000;      -2.90985; 84.78261;1.00000;2
975.94664;102.82000;      -2.90902; 84.78261;1.00000;2
975.94518;102.84000;      -2.90785; 84.78261;1.00000;2
975.94500;102.86000;      -2.90630; 84.78261;1.00000;2
975.94535;102.88000;      -2.90431; 84.78261;1.00000;2
975.94466;102.90000;      -2.90183; 84.78261;1.00000;2
975.94244;102.92000;      -2.89891; 84.78260;1.00000;2
975.94031;102.94000;      -2.89578; 84.78260;1.00000;2
975.93988;102.96000;      -2.89277; 84.78264;1.00000;2
975.94095;102.98000;      -2.89057; 84.78266;1.00000;2
975.94233;103.00000;      -2.89009; 84.78258;1.00000;2
975.94316;103.02000;      -2.89145; 84.78244;1.00000;2
975.94315;103.04000;      -2.89336; 84.78252;1.00000;2
975.94222;103.06000;      -2.89448; 84.78301;1.00000;2
975.94145;103.08000;      -2.89483; 84.78325;1.00000;2
975.94255;103.10000;      -2.89510; 84.78215;1.00000;2
975.94578;103.12000;      -2.89566; 84.77950;1.00000;2
975.94865;103.14000;      -2.89618; 84.77685;1.00000;2
975.94869;103.16000;      -2.89631; 84.77575;1.00000;2
975.94659;103.18000;      -2.89621; 84.77599;1.00000;2
975.94466;103.20000;      -2.89632; 84.77649;1.00000;2
975.94423;103.22000;      -2.89681; 84.77656;1.00000;2
975.94480;103.24000;      -2.89738; 84.77643;1.00000;2
975.94566;103.26000;      -2.89772; 84.77635;1.00000;2
975.94650;103.28000;      -2.89772; 84.77637;1.00000;2
975.94716;103.30000;      -2.89739; 84.77640;1.00000;2
975.94759;103.32000;      -2.89699; 84.77641;1.00000;2
975.94792;103.34000;      -2.89724; 84.77640;1.00000;2
975.94827;103.36000;      -2.89886; 84.77639;1.00000;2
975.94868;103.38000;      -2.90192; 84.77640;1.00000;2
975.94907;103.40000;      -2.90615; 84.77640;1.00000;2
975.94982;103.42000;      -2.91101; 84.77640;1.00000;2
975.95206;103.44000;      -2.91537; 84.77640;1.00000;2
975.95677;103.46000;      -2.91831; 84.77640;1.00000;2
975.96255;103.48000;      -2.92086; 84.77640;1.00000;2
975.96678;103.50000;      -2.92507; 84.77640;1.00000;2
975.96843;103.52000;      -2.93192; 84.77640;1.00000;2
975.96951;103.54000;      -2.94032; 84.77640;1.00000;2
975.97208;103.56000;      -2.94894; 84.77640;1.00000;2
975.97538;103.58000;      -2.95667; 84.77640;1.00000;2
975.97719;103.60000;      -2.96247; 84.77640;1.00000;2
975.97659;103.62000;      -2.96600; 84.77640;1.00000;2
975.97521;103.64000;      -2.96825; 84.77640;1.00000;2
975.97477;103.66000;      -2.97021; 84.77640;1.00000;2
975.97504;103.68000;      -2.97146; 84.77640;1.00000;2
975.97481;103.70000;      -2.97088; 84.77640;1.00000;2
975.97357;103.72000;      -2.96815; 84.77640;1.00000;2
975.97222;103.74000;      -2.96460; 84.77640;1.00000;2
975.97165;103.76000;      -2.96152; 84.77639;1.00000;2
975.97149;103.78000;      -2.95873; 84.77639;1.00000;2
975.97070;103.80000;      -2.95528; 84.77640;1.00000;2
975.96905;103.82000;      -2.95065; 84.77643;1.00000;2
975.96800;103.84000;      -2.94519; 84.77641;1.00000;2
975.96895;103.86000;      -2.93941; 84.77632;1.00000;2
975.97161;103.88000;      -2.93417; 84.77627;1.00000;2
975.97477;103.90000;      -2.93055; 84.77649;1.00000;2
975.97779;103.92000;      -2.92869; 84.77685;1.00000;2
975.98107;103.94000;      -2.92691; 84.77664;1.00000;2
975.98510;103.96000;      -2.92384; 84.77513;1.00000;2
975.98994;103.98000;      -2.92264; 84.77250;1.00000;2
975.99545;104.00000;      -2.92874; 84.76940;1.00000;2
976.00131;104.02000;      -2.94363; 84.76646;1.00000;2
976.00678;104.04000;      -2.96108; 84.76431;1.00000;2
976.01119;104.06000;      -2.97462; 84.76350;1.00000;2
976.01469;104.08000;      -2.98361; 84.76368;1.00000;2
976.01780;104.10000;      -2.99035; 84.76404;1.00000;2
976.02080;104.12000;      -2.99634; 84.76410;1.00000;2
976.02343;104.14000;      -3.00142; 84.76400;1.00000;2
976.02532;104.16000;      -3.00522; 84.76394;1.00000;2
976.02588;104.18000;      -3.00732; 84.76395;1.00000;2
976.02444;104.20000;      -3.00726; 84.76398;1.00000;2
976.02100;104.22000;      -3.00512; 84.76398;1.00000;2
976.01693;104.24000;      -3.00203; 84.76398;1.00000;2
976.01356;104.26000;      -2.99907; 84.76397;1.00000;2
976.01061;104.28000;      -2.99583; 84.76397;1.00000;2
976.00696;104.30000;      -2.99113; 84.76398;1.00000;2
976.00218;104.32000;      -2.98404; 84.76398;1.00000;2
975.99715;104.34000;      -2.97419; 84.76397;1.00000;2
975.99284;104.36000;      -2.96146; 84.76397;1.00000;2
975.98962;104.38000;      -2.94780; 84.76397;1.00000;2
975.98758;104.40000;      -2.93620; 84.76397;1.00000;2
975.98644;104.42000;      -2.92773; 84.76397;1.00000;2
975.98536;104.44000;      -2.91977; 84.76397;1.00000;2
975.98355;104.46000;      -2.90978; 84.76397;1.00000;2
975.98166;104.48000;      -2.89982; 84.76397;1.00000;2
975.98106;104.50000;      -2.89425; 84.76397;1.00000;2
975.98208;104.52000;      -2.89465; 84.76397;1.00000;2
975.98299;104.54000;      -2.89710; 84.76397;1.00000;2
975.98217;104.56000;      -2.89750; 84.76397;1.00000;2
975.98080;104.58000;      -2.89562; 84.76397;1.00000;2
975.98153;104.60000;      -2.89319; 84.76397;1.00000;2
975.98497;104.62000;      -2.89185; 84.76397;1.00000;2
975.98780;104.64000;      -2.89294; 84.76397;1.00000;2
975.98678;104.66000;      -2.89744; 84.76397;1.00000;2
975.98320;104.68000;      -2.90325; 84.76397;1.00000;2
975.98067;104.70000;      -2.90671; 84.76397;1.00000;2
975.98116;104.72000;      -2.90652; 84.76397;1.00000;2
975.98338;104.74000;      -2.90599; 84.76397;1.00000;2
975.98575;104.76000;      -2.90849; 84.76397;1.00000;2
975.98744;104.78000;      -2.91353; 84.76397;1.00000;2
975.98798;104.80000;      -2.91866; 84.76398;1.00000;2
975.98719;104.82000;      -2.92213; 84.76398;1.00000;2
975.98550;104.84000;      -2.92368; 84.76398;1.00000;2
975.98336;104.86000;      -2.92327; 84.76397;1.00000;2
975.98126;104.88000;      -2.92155; 84.76396;1.00000;2
975.97965;104.90000;      -2.91951; 84.76398;1.00000;2
975.97859;104.92000;      -2.91782; 84.76402;1.00000;2
975.97740;104.94000;      -2.91652; 84.76400;1.00000;2
975.97543;104.96000;      -2.91553; 84.76387;1.00000;2
975.97319;104.98000;      -2.91422; 84.76380;1.00000;2
975.97176;105.00000;      -2.91172; 84.76410;1.00000;2
975.97160;105.02000;      -2.90794; 84.76460;1.00000;2
975.97193;105.04000;      -2.90440; 84.76430;1.00000;2
975.97198;105.06000;      -2.90257; 84.76230;1.00000;2
975.97217;105.08000;      -2.90191; 84.75944;1.00000;2
975.97352;105.10000;      -2.90087; 84.75743;1.00000;2
975.97594;105.12000;      -2.89877; 84.75714;1.00000;2
975.97716;105.14000;      -2.89664; 84.75764;1.00000;2
975.97509;105.16000;      -2.89560; 84.75794;1.00000;2
975.97117;105.18000;      -2.89571; 84.75788;1.00000;2
975.96867;105.20000;      -2.89648; 84.75774;1.00000;2
975.96914;105.22000;      -2.89749; 84.75771;1.00000;2
975.97071;105.24000;      -2.89852; 84.75775;1.00000;2
975.97143;105.26000;      -2.89934; 84.75781;1.00000;2
975.97183;105.28000;      -2.89986; 84.75782;1.00000;2
975.97373;105.30000;      -2.90000; 84.75773;1.00000;2
975.97760;105.32000;      -2.90020; 84.75758;1.00000;2
975.98136;105.34000;      -2.90174; 84.75767;1.00000;2
975.98290;105.36000;      -2.90585; 84.75820;1.00000;2
975.98285;105.38000;      -2.91213; 84.75846;1.00000;2
975.98320;105.40000;      -2.91932; 84.75727;1.00000;2
975.98500;105.42000;      -2.92619; 84.75449;1.00000;2
975.98740;105.44000;      -2.93154; 84.75192;1.00000;2
975.98943;105.46000;      -2.93442; 84.75131;1.00000;2
975.99067;105.48000;      -2.93593; 84.75180;1.00000;2
975.99103;105.50000;      -2.93828; 84.75118;1.00000;2
975.99077;105.52000;      -2.94220; 84.74861;1.00000;2
975.99084;105.54000;      -2.94571; 84.74583;1.00000;2
975.99208;105.56000;      -2.94677; 84.74465;1.00000;2
975.99365;105.58000;      -2.94587; 84.74491;1.00000;2
975.99385;105.60000;      -2.94482; 84.74544;1.00000;2
975.99239;105.62000;      -2.94451; 84.74552;1.00000;2
975.99172;105.64000;      -2.94403; 84.74537;1.00000;2
975.99420;105.66000;      -2.94247; 84.74530;1.00000;2
975.99850;105.68000;      -2.94061; 84.74532;1.00000;2
976.00140;105.70000;      -2.94008; 84.74534;1.00000;2
976.00163;105.72000;      -2.94179; 84.74531;1.00000;2
976.00168;105.74000;      -2.94521; 84.74532;1.00000;2
976.00411;105.76000;      -2.94964; 84.74545;1.00000;2
976.00792;105.78000;      -2.95431; 84.74551;1.00000;2
976.01034;105.80000;      -2.95844; 84.74522;1.00000;2
976.00989;105.82000;      -2.96150; 84.74472;1.00000;2
976.00768;105.84000;      -2.96344; 84.74501;1.00000;2
976.00503;105.86000;      -2.96428; 84.74701;1.00000;2
976.00255;105.88000;      -2.96422; 84.74988;1.00000;2
976.00053;105.90000;      -2.96353; 84.75188;1.00000;2
975.99909;105.92000;      -2.96220; 84.75218;1.00000;2
975.99816;105.94000;      -2.95965; 84.75168;1.00000;2
975.99753;105.96000;      -2.95540; 84.75137;1.00000;2
975.99654;105.98000;      -2.95011; 84.75143;1.00000;2
975.99425;106.00000;      -2.94508; 84.75159;1.00000;2
975.99065;106.02000;      -2.94081; 84.75164;1.00000;2
975.98749;106.04000;      -2.93630; 84.75159;1.00000;2
975.98647;106.06000;      -2.93054; 84.75143;1.00000;2
975.98690;106.08000;      -2.92382; 84.75137;1.00000;2
975.98684;106.10000;      -2.91714; 84.75168;1.00000;2
975.98534;106.12000;      -2.91150; 84.75218;1.00000;2
975.98339;106.14000;      -2.90794; 84.75188;1.00000;2
975.98213;106.16000;      -2.90728; 84.74988;1.00000;2
975.98209;106.18000;      -2.90829; 84.74702;1.00000;2
975.98345;106.20000;      -2.90867; 84.74501;1.00000;2
975.98598;106.22000;      -2.90763; 84.74471;1.00000;2
975.98852;106.24000;      -2.90722; 84.74521;1.00000;2
975.98999;106.26000;      -2.90958; 84.74554;1.00000;2
975.99060;106.28000;      -2.91441; 84.74550;1.00000;2
975.99124;106.30000;      -2.92021; 84.74529;1.00000;2
975.99250;106.32000;      -2.92590; 84.74513;1.00000;2
975.99442;106.34000;      -2.93124; 84.74525;1.00000;2
975.99688;106.36000;      -2.93611; 84.74576;1.00000;2
975.99912;106.38000;      -2.94057; 84.74600;1.00000;2
976.00005;106.40000;      -2.94479; 84.74488;1.00000;2
975.99935;106.42000;      -2.94872; 84.74223;1.00000;2
975.99819;106.44000;      -2.95189; 84.73959;1.00000;2
975.99776;106.46000;      -2.95381; 84.73849;1.00000;2
975.99793;106.48000;      -2.95431; 84.73873;1.00000;2
975.99793;106.50000;      -2.95339; 84.73922;1.00000;2
975.99741;106.52000;      -2.95135; 84.73930;1.00000;2
975.99701;106.54000;      -2.94919; 84.73916;1.00000;2
975.99734;106.56000;      -2.94778; 84.73908;1.00000;2
975.99826;106.58000;      -2.94657; 84.73910;1.00000;2
975.99925;106.60000;      -2.94426; 84.73914;1.00000;2
975.99977;106.62000;      -2.94067; 84.73914;1.00000;2
975.99934;106.64000;      -2.93783; 84.73913;1.00000;2
975.99763;106.66000;      -2.93762; 84.73913;1.00000;2
975.99564;106.68000;      -2.93876; 84.73913;1.00000;2
975.99507;106.70000;      -2.93835; 84.73913;1.00000;2
975.99640;106.72000;      -2.93542; 84.73913;1.00000;2
975.99785;106.74000;      -2.93275; 84.73913;1.00000;2
975.99760;106.76000;      -2.93304; 84.73913;1.00000;2
975.99606;106.78000;      -2.93446; 84.73913;1.00000;2
975.99478;106.80000;      -2.93285; 84.73913;1.00000;2
975.99448;106.82000;      -2.92707; 84.73913;1.00000;2
975.99421;106.84000;      -2.92184; 84.73913;1.00000;2
975.99302;106.86000;      -2.92184; 84.73913;1.00000;2
975.99151;106.88000;      -2.92541; 84.73913;1.00000;2
975.99110;106.90000;      -2.92770; 84.73913;1.00000;2
975.99240;106.92000;      -2.92636; 84.73913;1.00000;2
975.99448;106.94000;      -2.92408; 84.73913;1.00000;2
975.99634;106.96000;      -2.92377; 84.73913;1.00000;2
975.99787;106.98000;      -2.92518; 84.73913;1.00000;2
975.99944;107.00000;      -2.92647; 84.73913;1.00000;2
976.00128;107.02000;      -2.92694; 84.73913;1.00000;2
976.00344;107.04000;      -2.92813; 84.73913;1.00000;2
976.00589;107.06000;      -2.93161; 84.73913;1.00000;2
976.00836;107.08000;      -2.93694; 84.73913;1.00000;2
976.01049;107.10000;      -2.94263; 84.73913;1.00000;2
976.01212;107.12000;      -2.94778; 84.73913;1.00000;2
976.01359;107.14000;      -2.95257; 84.73913;1.00000;2
976.01524;107.16000;      -2.95731; 84.73913;1.00000;2
976.01693;107.18000;      -2.96226; 84.73913;1.00000;2
976.01830;107.20000;      -2.96765; 84.73913;1.00000;2
976.01943;107.22000;      -2.97326; 84.73913;1.00000;2
976.02128;107.24000;      -2.97790; 84.73913;1.00000;2
976.02462;107.26000;      -2.98050; 84.73913;1.00000;2
976.02801;107.28000;      -2.98205; 84.73913;1.00000;2
976.02882;107.30000;      -2.98458; 84.73913;1.00000;2
976.02631;107.32000;      -2.98849; 84.73913;1.00000;2
976.02341;107.34000;      -2.99114; 84.73913;1.00000;2
976.02304;107.36000;      -2.98998; 84.73913;1.00000;2
976.02474;107.38000;      -2.98664; 84.73913;1.00000;2
976.02624;107.40000;      -2.98492; 84.73913;1.00000;2
976.02625;107.42000;      -2.98626; 84.73913;1.00000;2
976.02532;107.44000;      -2.98759; 84.73913;1.00000;2
976.02414;107.46000;      -2.98573; 84.73913;1.00000;2
976.02293;107.48000;      -2.98120; 84.73913;1.00000;2
976.02164;107.50000;      -2.97641; 84.73913;1.00000;2
976.02019;107.52000;      -2.97259; 84.73913;1.00000;2
976.01848;107.54000;      -2.96866; 84.73913;1.00000;2
976.01646;107.56000;      -2.96346; 84.73913;1.00000;2
976.01437;107.58000;      -2.95762; 84.73913;1.00000;2
976.01262;107.60000;      -2.95268; 84.73913;1.00000;2
976.01136;107.62000;      -2.94924; 84.73913;1.00000;2
976.01029;107.64000;      -2.94597; 84.73913;1.00000;2
976.00903;107.66000;      -2.94153; 84.73913;1.00000;2
976.00713;107.68000;      -2.93626; 84.73913;1.00000;2
976.00413;107.70000;      -2.93138; 84.73913;1.00000;2
976.00019;107.72000;      -2.92725; 84.73913;1.00000;2
975.99663;107.74000;      -2.92265; 84.73913;1.00000;2
975.99476;107.76000;      -2.91635; 84.73913;1.00000;2
975.99453;107.78000;      -2.90900; 84.73913;1.00000;2
975.99521;107.80000;      -2.90219; 84.73913;1.00000;2
975.99627;107.82000;      -2.89741; 84.73913;1.00000;2
975.99761;107.84000;      -2.89595; 84.73913;1.00000;2
975.99917;107.86000;      -2.89875; 84.73912;1.00000;2
976.00081;107.88000;      -2.90396; 84.73912;1.00000;2
976.00240;107.90000;      -2.90835; 84.73914;1.00000;2
976.00391;107.92000;      -2.91054; 84.73918;1.00000;2
976.00553;107.94000;      -2.91284; 84.73915;1.00000;2
976.00745;107.96000;      -2.91761; 84.73902;1.00000;2
976.00952;107.98000;      -2.92412; 84.73896;1.00000;2
976.01143;108.00000;      -2.93006; 84.73925;1.00000;2
976.01292;108.02000;      -2.93426; 84.73976;1.00000;2
976.01385;108.04000;      -2.93781; 84.73946;1.00000;2
976.01412;108.06000;      -2.94184; 84.73745;1.00000;2
976.01401;108.08000;      -2.94569; 84.73458;1.00000;2
976.01401;108.10000;      -2.94778; 84.73260;1.00000;2
976.01438;108.12000;      -2.94801; 84.73234;1.00000;2
976.01489;108.14000;      -2.94919; 84.73282;1.00000;2
976.01527;108.16000;      -2.95394; 84.73298;1.00000;2
976.01499;108.18000;      -2.96037; 84.73284;1.00000;2
976.01344;108.20000;      -2.96427; 84.73303;1.00000;2
976.01059;108.22000;      -2.96348; 84.73354;1.00000;2
976.00763;108.24000;      -2.95984; 84.73326;1.00000;2
976.00575;108.26000;      -2.95556; 84.73115;1.00000;2
976.00535;108.28000;      -2.95228; 84.72822;1.00000;2
976.00636;108.30000;      -2.95128; 84.72650;1.00000;2
976.00830;108.32000;      -2.95229; 84.72670;1.00000;2
976.00985;108.34000;      -2.95197; 84.72691;1.00000;2
976.00976;108.36000;      -2.94726; 84.72521;1.00000;2
976.00832;108.38000;      -2.94059; 84.72228;1.00000;2
976.00663;108.40000;      -2.93725; 84.72014;1.00000;2
976.00546;108.42000;      -2.93924; 84.71983;1.00000;2
976.00500;108.44000;      -2.94220; 84.72037;1.00000;2
976.00528;108.46000;      -2.94167; 84.72068;1.00000;2
976.00584;108.48000;      -2.93841; 84.72061;1.00000;2
976.00592;108.50000;      -2.93587; 84.72047;1.00000;2
976.00570;108.52000;      -2.93589; 84.72045;1.00000;2
976.00713;108.54000;      -2.93718; 84.72049;1.00000;2
976.01190;108.56000;      -2.93822; 84.72051;1.00000;2
976.01768;108.58000;      -2.93905; 84.72050;1.00000;2
976.02008;108.60000;      -2.94046; 84.72049;1.00000;2
976.01871;108.62000;      -2.94404; 84.72049;1.00000;2
976.02092;108.64000;      -2.95285; 84.72050;1.00000;2
976.03263;108.66000;      -2.96822; 84.72050;1.00000;2
976.03902;108.68000;      -2.97493; 84.72050;1.00000;2
976.01497;108.70000;      -2.94956; 84.72050;1.00000;2
975.97409;108.72000;      -2.90724; 84.72050;1.00000;2
976.00544;108.74000;      -2.93805; 84.72050;1.00000;2
976.03900;108.76000;      -2.98125; 84.72050;1.00000;3
976.01898;108.78000;      -3.02375; 84.72050;1.00000;3
975.94702;108.80000;      -3.11000; 84.72050;1.00000;3
975.80298;108.82000;      -3.19000; 84.72050;1.00000;3
975.60999;108.84000;      -3.23500; 84.72050;1.00000;3
975.33698;108.86000;      -3.21000; 84.72050;1.00000;3
975.00800;108.88000;      -3.07125; 84.72050;1.00000;3
974.61200;108.90000;      -2.80250; 84.72050;1.00000;3
974.15302;108.92000;      -2.39875; 84.72050;1.00000;3
973.65002;108.94000;      -1.87125; 84.72050;1.00000;3
973.09601;108.96000;      -1.21125; 84.72050;1.00000;3
972.52002;108.98000;      -0.44375; 84.72050;1.00000;3
971.88898;109.00000;       0.41125; 84.72050;1.00000;3
971.21899;109.02000;       1.36250; 84.72050;1.00000;3
970.53400;109.04000;       2.38000; 84.72050;1.00000;3
969.81000;109.06000;       3.43875; 84.72050;1.00000;3
969.07300;109.08000;       4.54250; 84.72050;1.00000;3
968.30499;109.10000;       5.67625; 84.72050;1.00000;3
967.51202;109.12000;       6.82750; 84.72050;1.00000;3
966.70300;109.14000;       7.98875; 84.72050;1.00000;3
965.90100;109.16000;       9.16625; 84.72050;1.00000;3
965.03601;109.18000;      10.32376; 84.72050;1.00000;3
964.17603;109.20000;      11.47751; 84.72050;1.00000;3
963.31403;109.22000;      12.63376; 84.72050;1.00000;3
962.42499;109.24000;      13.74126; 84.72050;1.00000;3
961.53699;109.26000;      14.87751; 84.72050;1.00000;3
960.62598;109.28000;      15.95251; 84.72050;1.00000;3
959.69800;109.30000;      17.02251; 84.72050;1.00000;3
958.77002;109.32000;      18.06876; 84.72050;1.00000;3
957.84198;109.34000;      19.08501; 84.72050;1.00000;3
956.89697;109.36000;      20.07126; 84.72050;1.00000;3
955.93799;109.38000;      21.05626; 84.72050;1.00000;3
954.98102;109.40000;      21.97126; 84.72050;1.00000;3
954.00403;109.42000;      22.90501; 84.72050;1.00000;3
953.03003;109.44000;      23.80001; 84.71429;1.00000;3
952.04199;109.46000;      24.66501; 84.71429;1.00000;3
951.06500;109.48000;      25.49751; 84.71429;1.00000;3
950.06403;109.50000;      26.31376; 84.71429;1.00000;3
949.07001;109.52000;      27.07626; 84.71429;1.00000;3
948.06403;109.54000;      27.82626; 84.71429;1.00000;3
947.06500;109.56000;      28.57001; 84.71429;1.00000;3
946.05701;109.58000;      29.26752; 84.71429;1.00000;3
945.03998;109.60000;      29.92876; 84.71429;1.00000;3
944.00598;109.62000;      30.58252; 84.71429;1.00000;3
942.99103;109.64000;      31.35627; 84.71429;1.00000;3
941.97101;109.66000;      31.98627; 84.71429;1.00000;3
940.92700;109.68000;      32.57376; 84.71429;1.00000;3
939.90002;109.70000;      33.15127; 84.71429;1.00000;3
938.86102;109.72000;      33.70627; 84.71429;1.00000;3
937.83002;109.74000;      34.23002; 84.71429;1.00000;3
936.80103;109.76000;      34.74502; 84.71429;1.00000;3
935.76202;109.78000;      35.24127; 84.71429;1.00000;3
934.70898;109.80000;      35.71252; 84.71429;1.00000;3
933.66998;109.82000;      36.18627; 84.71429;1.00000;3
932.62402;109.84000;      36.61752; 84.70807;1.00000;3
931.57703;109.86000;      37.04502; 84.70807;1.00000;3
930.51703;109.88000;      37.44752; 84.70807;1.00000;3
929.47498;109.90000;      37.83502; 84.70807;1.00000;3
928.43799;109.92000;      38.21252; 84.70807;1.00000;3
927.37598;109.94000;      38.58377; 84.70807;1.00000;3
926.33398;109.96000;      38.92877; 84.70186;1.00000;3
925.28998;109.98000;      39.26502; 84.70186;1.00000;3
924.22400;110.00000;      39.60377; 84.70186;1.00000;3
923.17603;110.02000;      39.90127; 84.69565;1.00000;3
922.12701;110.04000;      40.20627; 84.69565;1.00000;3
921.07501;110.06000;      40.48377; 84.69565;1.00000;3
920.02100;110.08000;      40.75877; 84.69565;1.00000;3
918.96997;110.10000;      41.02752; 84.69565;1.00000;3
917.88898;110.12000;      41.28127; 84.69565;1.00000;3
916.85101;110.14000;      41.52127; 84.69565;1.00000;3
915.79102;110.16000;      41.75002; 84.69565;1.00000;3
914.73297;110.18000;      41.98252; 84.69565;1.00000;3
913.68701;110.20000;      42.19252; 84.69565;1.00000;3
912.65399;110.22000;      42.38752; 84.69565;1.00000;3
911.59998;110.24000;      42.59127; 84.69565;1.00000;3
910.54199;110.26000;      42.77877; 84.70186;1.00000;3
909.48798;110.28000;      42.96252; 84.70186;1.00000;3
908.44202;110.30000;      43.13002; 84.70186;1.00000;3
907.39600;110.32000;      43.28877; 84.70186;1.00000;3
906.36200;110.34000;      43.45252; 84.70186;1.00000;3
905.30200;110.36000;      43.59877; 84.70186;1.00000;3
904.26001;110.38000;      43.73877; 84.70186;1.00000;3
903.23102;110.40000;      43.88627; 84.70807;1.00000;3
902.17700;110.42000;      44.00752; 84.70807;1.00000;3
901.13898;110.44000;      44.13002; 84.70807;1.00000;3
900.10101;110.46000;      44.24377; 84.70807;1.00000;3
899.06598;110.48000;      44.36002; 84.70807;1.00000;3
898.01898;110.50000;      44.48377; 84.70807;1.00000;3
896.98999;110.52000;      44.59877; 84.70807;1.00000;3
895.95099;110.54000;      44.69377; 84.70807;1.00000;3
894.93500;110.56000;      44.78877; 84.70807;1.00000;3
893.89801;110.58000;      44.88752; 84.70807;1.00000;3
892.88800;110.60000;      44.96377; 84.70807;1.00000;3
891.84601;110.62000;      45.04877; 84.70807;1.00000;3
890.82898;110.64000;      45.12127; 84.70807;1.00000;3
889.79797;110.66000;      45.21127; 84.70807;1.00000;3
